tx_lat,tx_lon,tx_el,rx_lat,rx_lon,rx_el,frequency_Hz,pathloss_dB,pl_los_index,propagation_delay_s,propagation_distance_m,rays_count,h_bar,SNR_dB,capacity,loss_dB
34.06995,-118.44245,113.571690878831,34.0674,-118.44225,109.278806836344,6000000000,146.775735776515,60,1.40066641189356e-06,419.90922645961,60,0,-Inf,0,146.77574193194
34.06995,-118.4424,113.761024206877,34.0674,-118.44225,109.278806836344,6000000000,145.987646573953,65,1.38921111369465e-06,416.475014455437,71,0,-Inf,0,145.987652756167
34.06995,-118.44235,113.950353242457,34.0674,-118.44225,109.278806836344,6000000000,144.152411105264,56,1.3675509945286e-06,409.981474090074,78,0,-Inf,0,144.152417275075
34.06995,-118.4423,114.139670356177,34.0674,-118.44225,109.278806836344,6000000000,138.688527662926,1,9.88012049579618e-07,296.198560877092,44,0.0225164361388955,-51.405009874791,5.29264616095889e-09,138.688533825286
34.06995,-118.44225,114.313121667132,34.0674,-118.44225,109.278806836344,6000000000,132.491134373465,24,1.11779362136192e-06,335.106097284811,32,0.0278945459253825,-45.0705189969882,3.49269952673728e-08,132.491140529154
34.06995,-118.4422,114.389591449872,34.0674,-118.44225,109.278806836344,6000000000,126.399074176245,6,9.63544476388396e-07,288.8633669688,47,0.0352718863993995,-37.542791864892,3.16047732837491e-07,126.399080335063
34.06995,-118.44215,114.466041681357,34.0674,-118.44225,109.278806836344,6000000000,111.404410263503,22,1.02218628169026e-06,306.443737921802,24,0.083753183664842,-15.7615021287391,0.000268526132879117,111.40441637561
34.06995,-118.4421,114.542510506697,34.0674,-118.44225,109.278806836344,6000000000,109.525274578185,2,9.56800498556633e-07,286.841573277919,21,0.0562141022056467,-17.5692260470684,7.97866963416057e-05,109.52528069973
34.06995,-118.44205,114.618967412971,34.0674,-118.44225,109.278806836344,6000000000,97.062249774068,1,9.45695612806563e-07,283.512412283096,20,0.0462556077401133,-7.76991962831836,0.000515743459989336,97.0622559232197
34.06995,-118.442,114.695412394591,34.0674,-118.44225,109.278806836344,6000000000,97.0726413168583,1,9.46827692269934e-07,283.851801168071,16,0.114816058938654,0.211117642456402,0.01982912612374,97.0726474584963
34.06995,-118.44195,114.771875971928,34.0674,-118.44225,109.278806836344,6000000000,97.0852992244982,1,9.48208505860973e-07,284.265758668568,13,0.0533425863373839,-6.37025894062467,0.000946573411320429,97.0853053769266
34.06995,-118.4419,114.848335255869,34.0674,-118.44225,109.278806836344,6000000000,97.1002036517626,1,9.49836967362195e-07,284.753959144778,7,0.0662617220611588,-4.47860941027886,0.00225683237597301,97.1002098095435
34.06995,-118.44185,114.924797877669,34.0674,-118.44225,109.278806836344,6000000000,119.334946725515,26,1.13734095795939e-06,340.96624137072,29,0.0491313792975892,-28.9919708205987,4.39232744362082e-06,119.334952882035
34.06995,-118.4418,115.001256207004,34.0674,-118.44225,109.278806836344,6000000000,113.853211977137,9,1.08146227746043e-06,324.214234394139,13,0.00436095082257109,-44.1596988988669,1.0528512884083e-09,113.853218157287
34.06995,-118.44175,115.077702612616,34.0674,-118.44225,109.278806836344,6000000000,137.463496536714,1,9.65514764120909e-07,289.454044371098,18,0.0405825000959334,-47.4267808121528,4.29708601867353e-08,137.46350273025
34.0699,-118.4427,112.632356079295,34.0674,-118.44225,109.278806836344,6000000000,149.833905584168,1,1.13630520700125e-06,340.655731045103,37,0,-Inf,0,149.833911780523
34.0699,-118.44265,112.821680354886,34.0674,-118.44225,109.278806836344,6000000000,149.450268018146,1,1.12118722559378e-06,336.123474238959,39,0,-Inf,0,149.4502741594
34.0699,-118.4426,113.011007967405,34.0674,-118.44225,109.278806836344,6000000000,149.041059123246,1,1.10610738456403e-06,331.602651630401,41,0,-Inf,0,149.04106520645
34.0699,-118.44255,113.200331286527,34.0674,-118.44225,109.278806836344,6000000000,148.602373169591,1,1.09107401705692e-06,327.095761433429,55,0,-Inf,0,148.60237928621
34.0699,-118.4425,113.389657942578,34.0674,-118.44225,109.278806836344,6000000000,148.1293660562,1,1.07609806408567e-06,322.606083681284,54,0,-Inf,0,148.129372186348
34.0699,-118.44245,113.578980305232,34.0674,-118.44225,109.278806836344,6000000000,147.615949213615,1,1.0611941619378e-06,318.138006222582,51,0,-Inf,0,147.61595538536
34.0699,-118.4424,113.768306005746,34.0674,-118.44225,109.278806836344,6000000000,147.054361237967,1,1.04638231365386e-06,313.697525818018,62,0,-Inf,0,147.054367374892
34.0699,-118.44235,113.957642671652,34.0674,-118.44225,109.278806836344,6000000000,145.256949691956,67,1.36539510184037e-06,409.335153721884,76,0.00273751495076095,-73.8994343150145,4.40471144274484e-13,145.256955849648
34.0699,-118.4423,114.131090643816,34.0674,-118.44225,109.278806836344,6000000000,140.992640223613,4,9.60978550514141e-07,288.094121743911,63,0.0214882033859605,-56.9865242369467,1.33328308843215e-09,140.992646359343
34.0699,-118.44225,114.207541831769,34.0674,-118.44225,109.278806836344,6000000000,137.207890470114,5,9.52514269728337e-07,285.556594201933,40,0.0589354201686659,-45.0760117999823,1.55713441598828e-07,137.207896626377
34.0699,-118.4422,114.284003985114,34.0674,-118.44225,109.278806836344,6000000000,129.629759430014,28,1.1260032781848e-06,337.567290483078,39,0.0598667970783163,-38.1256910491606,7.96117850078591e-07,129.629765572625
34.0699,-118.44215,114.360469474457,34.0674,-118.44225,109.278806836344,6000000000,107.427026969932,3,9.41910369105783e-07,282.37762476991,21,0.106418605104782,-11.3437277184849,0.00119855089030732,107.427033100994
34.0699,-118.4421,114.436930672266,34.0674,-118.44225,109.278806836344,6000000000,115.134462760247,9,9.39959172790224e-07,281.792670830428,42,0.148360908423916,-16.3075311278408,0.000742931147942853,115.13446886109
34.0699,-118.44205,114.513387576677,34.0674,-118.44225,109.278806836344,6000000000,96.890989709153,1,9.27231914090688e-07,277.977134661292,23,0.105783569350306,-1.71336021330554,0.0108403248864864,96.8909958910855
34.0699,-118.442,114.589832558297,34.0674,-118.44225,109.278806836344,6000000000,96.9017977992119,1,9.28386412261523e-07,278.323244505683,18,0.0926100726627448,-2.7141557771748,0.00660815779138346,96.9018039281725
34.0699,-118.44195,114.666296136566,34.0674,-118.44225,109.278806836344,6000000000,96.9149619034453,1,9.29794516887118e-07,278.745383652512,13,0.0506587074922444,-7.99553395163544,0.000587274247686862,96.9149681317832
34.0699,-118.4419,114.742755419575,34.0674,-118.44225,109.278806836344,6000000000,96.930460566709,1,9.31455076383265e-07,279.243206865517,11,0.0453491077333937,-8.78197624497635,0.000392694934927167,96.9304667201
34.0699,-118.44185,114.819218041375,34.0674,-118.44225,109.278806836344,6000000000,115.138853573582,7,1.02952608759944e-06,308.644156376561,16,0.0237112878889499,-32.4628967613145,4.60039455436923e-07,115.138859732577
34.0699,-118.4418,114.895668740384,34.0674,-118.44225,109.278806836344,6000000000,130.887583888698,17,1.1200475156826e-06,335.78179780328,18,0.060566704907105,-39.6423564266359,5.74654356329724e-07,130.887590051886
34.0699,-118.44175,114.972122775391,34.0674,-118.44225,109.278806836344,6000000000,138.953669392737,1,9.51516992941843e-07,285.257618142804,20,0.0673653314654437,-45.9960708591736,1.64603979381908e-07,138.953675539714
34.06985,-118.4427,112.639642716385,34.0674,-118.44225,109.278806836344,6000000000,150.111656494808,1,1.13362915244628e-06,339.853470072326,34,0,-Inf,0,150.111662632056
34.06985,-118.44265,112.828966991976,34.0674,-118.44225,109.278806836344,6000000000,149.742894322464,1,1.11833675118964e-06,335.268923510875,45,0,-Inf,0,149.7429004412
34.06985,-118.4426,113.01830223389,34.0674,-118.44225,109.278806836344,6000000000,149.350083909381,1,1.10305852547706e-06,330.688626670625,43,0,-Inf,0,149.35009004161
34.06985,-118.44255,113.207617924549,34.0674,-118.44225,109.278806836344,6000000000,148.929508384473,1,1.08779759704289e-06,326.11351542398,47,0,-Inf,0,148.929514561784
34.06985,-118.4425,113.396944579668,34.0674,-118.44225,109.278806836344,6000000000,148.47651273028,1,1.07255810407634e-06,321.544830368866,42,0,-Inf,0,148.476518881144
34.06985,-118.44245,113.586266943254,34.0674,-118.44225,109.278806836344,6000000000,147.98516530156,1,1.05734564492776e-06,316.984249848488,51,0,-Inf,0,147.985171500534
34.06985,-118.4424,113.775600272231,34.0674,-118.44225,109.278806836344,6000000000,147.447755901068,1,1.04216798749988e-06,312.434102621501,57,0,-Inf,0,147.447762018432
34.06985,-118.44235,113.94906779658,34.0674,-118.44225,109.278806836344,6000000000,146.854025531013,1,1.02703541727018e-06,307.897472196484,64,0,-Inf,0,146.85403165692
34.06985,-118.4423,114.025508017279,34.0674,-118.44225,109.278806836344,6000000000,142.604768511028,5,9.46946800435302e-07,283.887508897735,63,0.0182004766098648,-61.3829433771806,3.47572736650001e-10,142.604774681946
34.06985,-118.44225,114.101974464022,34.0674,-118.44225,109.278806836344,6000000000,138.53682392436,1,9.48876031216023e-07,284.465877735536,55,0.0237720442262113,-55.076059073259,2.5333878834305e-09,138.536830099927
34.06985,-118.4422,114.178428988904,34.0674,-118.44225,109.278806836344,6000000000,129.69070856611,25,1.07828252955189e-06,323.260969952817,35,0.0202602401993543,-48.0851598687344,9.20338793579819e-09,129.690714699699
34.06985,-118.44215,114.254894479178,34.0674,-118.44225,109.278806836344,6000000000,115.864544407543,4,9.23794123094527e-07,276.946510848463,24,0.0418129013856449,-28.230698226728,3.79074659951845e-06,115.864550563269
34.06985,-118.4421,114.331370935775,34.0674,-118.44225,109.278806836344,6000000000,116.797527167849,1,9.20457659032792e-07,275.946264086367,42,0.23552519919168,-15.0450399738909,0.0025024683165443,116.797533263404
34.06985,-118.44205,114.407820208929,34.0674,-118.44225,109.278806836344,6000000000,96.7163004546046,1,9.08769846199143e-07,272.442345948323,20,0.187465000326682,2.52632620641911,0.0879709585902929,96.7163065842465
34.06985,-118.442,114.484265192412,34.0674,-118.44225,109.278806836344,6000000000,96.7275506359442,1,9.09947670225088e-07,272.795448708153,16,0.166068393647796,1.4738297614109,0.054809484558675,96.7275567532138
34.06985,-118.44195,114.560721140355,34.0674,-118.44225,109.278806836344,6000000000,96.7412518601709,1,9.11384165030545e-07,273.226099016785,13,0.068752414846204,-6.08632207686628,0.00167828461535067,96.7412580207445
34.06985,-118.4419,114.637180424295,34.0674,-118.44225,109.278806836344,6000000000,96.7573809052796,1,9.13078109294873e-07,273.733930731503,11,0.145488407530217,0.329269894246787,0.0325721545810586,96.7573870230834
34.06985,-118.44185,114.713650674559,34.0674,-118.44225,109.278806836344,6000000000,109.153376563201,8,1.04779906333858e-06,314.122256688371,14,0,-Inf,0,109.153382684075
34.06985,-118.4418,114.790109003894,34.0674,-118.44225,109.278806836344,6000000000,132.98342339108,12,1.05012364777454e-06,314.819149570256,24,0.0686997133108788,-41.5866739374381,4.72516440134332e-07,132.983429546209
34.06985,-118.44175,114.866555408575,34.0674,-118.44225,109.278806836344,6000000000,140.617164027581,1,9.40312736495042e-07,281.898666562555,30,0.0418531235704045,-52.6379214799765,1.37669627083627e-08,140.61717017268
34.0698,-118.4427,112.646911305375,34.0674,-118.44225,109.278806836344,6000000000,150.4185177017,1,1.13231932601531e-06,339.460793987034,45,0,-Inf,0,150.418523848358
34.0698,-118.44265,112.836243211292,34.0674,-118.44225,109.278806836344,6000000000,150.068657307695,1,1.11694002443691e-06,334.850195364522,44,0,-Inf,0,150.068663391842
34.0698,-118.4426,113.025570823811,34.0674,-118.44225,109.278806836344,6000000000,149.697200048319,1,1.10156259884286e-06,330.240159147969,49,0,-Inf,0,149.697206214992
34.0698,-118.44255,113.214894141071,34.0674,-118.44225,109.278806836344,6000000000,149.300928363349,1,1.08618737597291e-06,325.63078329149,47,0,-Inf,0,149.300934532219
34.0698,-118.4425,113.404213168658,34.0674,-118.44225,109.278806836344,6000000000,148.875827227423,1,1.07081478495993e-06,321.022196445879,48,0,-Inf,0,148.875833374135
34.0698,-118.44245,113.593535531312,34.0674,-118.44225,109.278806836344,6000000000,148.416796001089,1,1.05544540364027e-06,316.414571842119,50,0,-Inf,0,148.416802152007
34.0698,-118.4424,113.766999718733,34.0674,-118.44225,109.278806836344,6000000000,147.917214246131,1,1.04007926724032e-06,311.807920040816,54,0,-Inf,0,147.917220356032
34.0698,-118.44235,113.843467122875,34.0674,-118.44225,109.278806836344,6000000000,147.368262336253,1,1.02471333196068e-06,307.201328533862,58,0,-Inf,0,147.368268464388
34.0698,-118.4423,113.919922602363,34.0674,-118.44225,109.278806836344,6000000000,143.805423642342,2,1.09276867331083e-06,327.603806597252,49,0.0293440247378063,-59.2993004384632,1.4597681414143e-09,143.805429792348
34.0698,-118.44225,113.996381419711,34.0674,-118.44225,109.278806836344,6000000000,143.84753331016,1,9.40774908473533e-07,282.037222236006,73,0.049417019775117,-53.4688712071515,1.58504107402972e-08,143.847539445037
34.0698,-118.4422,114.072835943662,34.0674,-118.44225,109.278806836344,6000000000,134.862171082175,34,1.32434658156235e-06,397.029116930475,43,0.062140128760064,-43.4473656860651,2.51873356882219e-07,134.862177251088
34.0698,-118.44215,114.14930906333,34.0674,-118.44225,109.278806836344,6000000000,120.638567532285,13,1.23659030832942e-06,370.720448073055,40,0.0851740038283704,-28.5510863038684,1.46109291615408e-05,120.638573670314
34.0698,-118.4421,114.225770260207,34.0674,-118.44225,109.278806836344,6000000000,118.821229572345,3,9.02742355626207e-07,270.635349733891,50,0.280937999731095,-16.502017152755,0.00254571962302582,118.82123572439
34.0698,-118.44205,114.302219535224,34.0674,-118.44225,109.278806836344,6000000000,96.538042512917,1,8.90309507632518e-07,266.908075673922,20,0.146539338556818,-0.284435023312947,0.028728191786153,96.5380486891557
34.0698,-118.442,114.378664516844,34.0674,-118.44225,109.278806836344,6000000000,96.5497624576324,1,8.91511620646723e-07,267.268460089245,20,0.241002279463718,4.01552104354544,0.197133139006792,96.5497685744949
34.0698,-118.44195,114.455128095113,34.0674,-118.44225,109.278806836344,6000000000,96.5640343035024,1,8.92977673722304e-07,267.707971744331,12,0.156592120300605,0.325117269772701,0.0376313399236185,96.5640404603029
34.0698,-118.4419,114.531587379985,34.0674,-118.44225,109.278806836344,6000000000,96.5808328559571,1,8.94706367963053e-07,268.226221239896,15,0.0589782765339316,-7.89335039091534,0.000814893765586335,96.5808389862061
34.0698,-118.44185,114.608057630248,34.0674,-118.44225,109.278806836344,6000000000,108.955583086453,11,1.06533843295136e-06,319.380427416358,19,0,-Inf,0,108.955589245869
34.0698,-118.4418,114.684500698932,34.0674,-118.44225,109.278806836344,6000000000,130.01764116132,7,1.06747509258751e-06,320.020981860586,19,0.00817643545602604,-57.6460391227036,1.65843632491519e-10,130.017647304519
34.0698,-118.44175,114.760962364264,34.0674,-118.44225,109.278806836344,6000000000,139.295855167841,5,1.07080811483927e-06,321.02019679401,23,0,-Inf,0,139.295861280964
34.06975,-118.4427,150.036787427031,34.0674,-118.44225,109.278806836344,6000000000,104.272688211247,1,8.90928835731466e-07,267.093745567014,4,0.0857160482230679,-12.7367969748657,0.000564331352989512,104.272694368052
34.06975,-118.44265,150.036788277328,34.0674,-118.44225,109.278806836344,6000000000,96.5219574851627,1,8.88662307171191e-07,266.414257398802,3,0.133311077508711,-1.27123516728125,0.0190072584996791,96.5219636523667
34.06975,-118.4426,150.03678483516,34.0674,-118.44225,109.278806836344,6000000000,96.502360005701,1,8.86659529107306e-07,265.813839640202,6,0.109520148481382,-2.91852132202274,0.00881015844092002,96.5023661009254
34.06975,-118.44255,113.222167572007,34.0674,-118.44225,109.278806836344,6000000000,149.711015734166,1,1.08628363299977e-06,325.659640422171,49,0,-Inf,0,149.71102184293
34.06975,-118.4425,113.411494228058,34.0674,-118.44225,109.278806836344,6000000000,149.320283315705,1,1.07091905041353e-06,321.053454442498,52,0,-Inf,0,149.320289415958
34.06975,-118.44245,113.584955079481,34.0674,-118.44225,109.278806836344,6000000000,148.901898247602,1,1.05555840693806e-06,316.448449378526,59,0,-Inf,0,148.901904416685
34.06975,-118.4424,113.661403887905,34.0674,-118.44225,109.278806836344,6000000000,148.451118805294,1,1.04019897014984e-06,311.84380607029,54,0,-Inf,0,148.451124933342
34.06975,-118.44235,113.737878919579,34.0674,-118.44225,109.278806836344,6000000000,144.778426315553,2,1.1167627498372e-06,334.797049776534,42,0,-Inf,0,144.778432497795
34.06975,-118.4423,113.814326769672,34.0674,-118.44225,109.278806836344,6000000000,144.872336088733,2,1.10662826990196e-06,331.758809126196,44,0.0545650803966766,-55.6252188334828,1.17620290546767e-08,144.872342258623
34.06975,-118.44225,113.89078558702,34.0674,-118.44225,109.278806836344,6000000000,144.415795558246,3,1.2592460686734e-06,377.512474154436,54,0.0185278805863522,-59.2535901576883,5.88121556512611e-10,144.415801665102
34.06975,-118.4422,113.967247741297,34.0674,-118.44225,109.278806836344,6000000000,137.531377248773,26,1.25264313705558e-06,375.532965054724,46,0.0534047881083201,-48.6400024109705,5.62774849889972e-08,137.531383365136
34.06975,-118.44215,114.043705601245,34.0674,-118.44225,109.278806836344,6000000000,118.785308332854,6,1.25496522131546e-06,376.229108402676,20,0.00339081006723841,-54.8046512163036,5.48676484709978e-11,118.785314447135
34.06975,-118.4421,114.120182056911,34.0674,-118.44225,109.278806836344,6000000000,110.687345670638,24,9.46625677122281e-07,283.791238550403,28,0.222362706817723,-11.1377029725231,0.00547902408490799,110.687351838593
34.06975,-118.44205,114.196631331928,34.0674,-118.44225,109.278806836344,6000000000,96.3560678001841,1,8.71851011216273e-07,261.374357662312,20,0.310230088900365,5.76485031745832,0.446738003445021,96.3560739076408
34.06975,-118.442,114.273068685085,34.0674,-118.44225,109.278806836344,6000000000,96.3682875301473,1,8.73078436617065e-07,261.742330540227,18,0.249066931075905,3.73623810623776,0.197413998732097,96.3682936598641
34.06975,-118.44195,114.349532262422,34.0674,-118.44225,109.278806836344,6000000000,96.3831663206796,1,8.74575287740717e-07,262.191075217847,14,0.261382382188996,4.208052411209,0.238830117798971,96.383172426734
34.06975,-118.4419,134.861496459693,34.0674,-118.44225,109.278806836344,6000000000,96.4400252892156,1,8.80319151382732e-07,263.913042217503,3,0.0818196626335202,-5.77023481650158,0.00255553435176541,96.4400314504937
34.06975,-118.44185,134.861493473873,34.0674,-118.44225,109.278806836344,6000000000,96.4599053600684,1,8.82336313797862e-07,264.51777229612,4,0.145480953997048,-0.718487964249374,0.0256490764968268,96.4599114686872
34.06975,-118.4418,134.861493824981,34.0674,-118.44225,109.278806836344,6000000000,114.209260534295,1,8.84775183942558e-07,265.248927171542,17,0.0579634941904334,-26.3207386785849,1.13085802673284e-05,114.209266628562
34.06975,-118.44175,134.861489882693,34.0674,-118.44225,109.278806836344,6000000000,117.682874954516,1,8.87571179393976e-07,266.087145520479,25,0.0951030184183558,-25.1768806693128,3.96158620921671e-05,117.682881122753
34.0697,-118.4427,150.036779625341,34.0674,-118.44225,109.278806836344,6000000000,104.271390350539,1,8.72882632292263e-07,261.683629880408,4,0.0377731039316729,-18.7222387879083,2.76256082731752e-05,104.271396467643
34.0697,-118.44265,150.03678047657,34.0674,-118.44225,109.278806836344,6000000000,96.3432835105149,1,8.70568724914061e-07,260.989937899912,2,0.0950179698413341,-4.60818938480085,0.00450079757544834,96.3432897374724
34.0697,-118.4426,150.036780848168,34.0674,-118.44225,109.278806836344,6000000000,96.3228610217108,1,8.68524225649736e-07,260.377012440081,5,0.127176224109395,-1.98902160415214,0.0146849358497482,96.3228671653696
34.0697,-118.44255,113.229445841163,34.0674,-118.44225,109.278806836344,6000000000,150.153065887519,1,1.08808393109148e-06,326.199356212217,62,0,-Inf,0,150.153072010727
34.0697,-118.4425,113.402910987847,34.0674,-118.44225,109.278806836344,6000000000,149.801358293306,1,1.07286712687792e-06,321.637473074128,60,0,-Inf,0,149.801364416925
34.0697,-118.44245,113.479364087805,34.0674,-118.44225,109.278806836344,6000000000,149.429404551512,1,1.05767703323914e-06,317.08359756491,58,0,-Inf,0,149.4294106052
34.0697,-118.4424,113.555820524693,34.0674,-118.44225,109.278806836344,6000000000,145.60226334992,2,1.14077609014777e-06,341.99606809303,45,0,-Inf,0,145.602269496372
34.0697,-118.44235,113.632287926041,34.0674,-118.44225,109.278806836344,6000000000,145.678945340619,2,1.13068322765837e-06,338.970304039075,48,4.77667148736385e-05,-98.1188468071274,0,145.678951484447
34.0697,-118.4423,113.70874340646,34.0674,-118.44225,109.278806836344,6000000000,145.805683082515,2,1.12151396346693e-06,336.221427789073,49,0.00221798876486122,-77.650998285292,1.22050549795343e-13,145.805689214387
34.0697,-118.44225,113.785202222876,34.0674,-118.44225,109.278806836344,6000000000,140.260829150301,24,1.2738911761132e-06,381.902966911488,37,0.00294465564914855,-69.1652627359972,1.5161817642548e-12,140.260835293124
34.0697,-118.4422,113.861656746827,34.0674,-118.44225,109.278806836344,6000000000,137.054969381704,20,1.27083871724136e-06,380.987862763355,33,0.0125339671902285,-57.4013095839696,4.12306938736744e-10,137.054975479181
34.0697,-118.44215,113.938122237101,34.0674,-118.44225,109.278806836344,6000000000,119.453638311117,7,1.27334829797908e-06,381.740216141266,27,0,-Inf,0,119.453644436088
34.0697,-118.4421,114.01458343491,34.0674,-118.44225,109.278806836344,6000000000,108.210900523662,2,8.66323516940735e-07,259.717256566868,20,0.430453737713782,-3.24641254229119,0.121337527157004,108.210906677609
34.0697,-118.44205,114.091040339321,34.0674,-118.44225,109.278806836344,6000000000,96.1702188296145,1,8.53394475448529e-07,255.841227438335,14,0.196812349178033,1.2803279441309,0.0731567340731133,96.1702249668379
34.0697,-118.442,114.167485320941,34.0674,-118.44225,109.278806836344,6000000000,96.1829709906494,1,8.54648303989593e-07,256.217115778571,19,0.286347638231831,4.57453842437338,0.304620534898552,96.1829771459959
34.0697,-118.44195,114.243948898278,34.0674,-118.44225,109.278806836344,6000000000,96.1984961941432,1,8.56177272768667e-07,256.675489087055,12,0.144719481945378,-1.35283626385067,0.0219601542197012,96.1985023369607
34.0697,-118.4419,134.861484843306,34.0674,-118.44225,109.278806836344,6000000000,96.2578766060313,1,8.62050515502771e-07,258.436242962743,3,0.043103193723881,-10.7878752236081,0.000223548762135841,96.2578827800477
34.0697,-118.44185,134.861485672183,34.0674,-118.44225,109.278806836344,6000000000,103.887149776668,1,8.64112304557523e-07,259.054351771344,5,0.0898172659671228,-12.7573313490168,0.000616691896080886,103.887155937064
34.0697,-118.4418,134.861482207663,34.0674,-118.44225,109.278806836344,6000000000,114.068182180897,1,8.66598640405756e-07,259.7997365067,14,0.135556549033582,-19.4676458708111,0.000299644188026135,114.068188322864
34.0697,-118.44175,134.861482080072,34.0674,-118.44225,109.278806836344,6000000000,123.504112752675,22,1.04372819702823e-06,312.901841671003,35,0.0454013928412866,-36.9473939820506,6.00583509363797e-07,123.50411894994
34.06965,-118.4427,150.03678429313,34.0674,-118.44225,109.278806836344,6000000000,104.2692248167,1,8.54855887894917e-07,256.27934786779,4,0.0923552547887079,-13.040044518773,0.00061094392283546,104.269230986996
