tx_lat,tx_lon,tx_el,rx_lat,rx_lon,rx_el,frequency_Hz,pathloss_dB,pl_los_index,propagation_delay_s,propagation_distance_m,rays_count,h_bar,SNR_dB,capacity,loss_dB
34.06945,-118.44225,113.25725882221,34.0674,-118.44225,109.278806836344,2400000000,87.1890473808563,1,7.58632184285866e-07,227.432207244969,23,0.968186786096846,22.917720032054,7.52765620008806,87.1890530056067
34.06945,-118.4422,113.33372860495,34.0674,-118.44225,109.278806836344,2400000000,87.1908873282759,1,7.58792903710178e-07,227.480389716232,25,1.16521314129047,24.523972805201,8.59161975789127,87.1908929168258
34.06945,-118.44215,113.41018646583,34.0674,-118.44225,109.278806836344,2400000000,87.1963003823352,1,7.59265931495278e-07,227.622199878629,22,0.900351301441104,22.2597401458049,7.10218423482501,87.1963059625583
34.06945,-118.4421,113.486647661775,34.0674,-118.44225,109.278806836344,2400000000,87.2052732148964,1,7.60050685444905e-07,227.857463194113,25,0.992820720854904,23.0953463536596,7.65847672529404,87.2052788362694
34.06945,-118.44205,113.563104567118,34.0674,-118.44225,109.278806836344,2400000000,87.2177837955539,1,7.61146200921482e-07,228.185890471613,15,0.844795045468205,21.6129417143096,6.70688712271234,87.2177893813056
34.06945,-118.442,113.639557178132,34.0674,-118.44225,109.278806836344,2400000000,87.2338015917409,1,7.62551138557968e-07,228.607080178992,9,0.573523034179855,18.2087992998096,4.50945377480086,87.2338072134809
34.06945,-118.44195,113.716020756401,34.0674,-118.44225,109.278806836344,2400000000,87.2532878211505,1,7.64263792919356e-07,229.120521039697,22,1.30427128047105,25.3595095338553,9.19320136474991,87.2532933979667
34.06945,-118.4419,113.79248003941,34.0674,-118.44225,109.278806836344,2400000000,87.2761957274606,1,7.66282099797037e-07,229.725594219555,16,0.944016887057684,22.5509600683475,7.33400542753981,87.2762013276842
34.06945,-118.44185,113.868942661211,34.0674,-118.44225,109.278806836344,2400000000,107.747421269189,18,8.79259531770734e-07,263.595376249477,32,0.790531729825471,2.46487717661959,1.07201475473324,107.747426886103
34.06945,-118.4418,113.945393359289,34.0674,-118.44225,109.278806836344,2400000000,119.352956176471,41,9.12458948714176e-07,273.548311059119,44,0.904455976871218,-8.52152439317141,0.157017873919885,119.352961788934
34.06945,-118.44175,114.021862654015,34.0674,-118.44225,109.278806836344,2400000000,124.633848318913,1,7.87728621569199e-07,236.155099697182,49,0.915952466425821,-13.824374172697,0.0493217170186621,124.633853839753
34.0694,-118.4427,150.036777234636,34.0674,-118.44225,109.278806836344,2400000000,94.9426815040945,1,7.65061363106102e-07,229.359626566409,9,0.377004297458653,7.31605996530173,0.820585961995806,94.9426871221927
34.0694,-118.44265,150.036774269305,34.0674,-118.44225,109.278806836344,2400000000,87.2322788909014,1,7.62417469407752e-07,228.56700717589,6,0.38674764633402,14.8689662268573,2.48268270453881,87.2322844459167
34.0694,-118.4426,150.036774641834,34.0674,-118.44225,109.278806836344,2400000000,87.2056323054388,1,7.60082107977999e-07,227.866883432546,5,0.402895325404185,15.1962938640233,2.67140415201493,87.2056379265481
34.0694,-118.44255,112.692940612324,34.0674,-118.44225,109.278806836344,2400000000,87.0414053903016,1,7.4584599802194e-07,223.599005036461,10,0.479577389072319,16.8199214830534,3.59201914201378,87.0414109743499
34.0694,-118.4425,112.769398004748,34.0674,-118.44225,109.278806836344,2400000000,87.0210474836887,1,7.44099938170523e-07,223.075549461789,23,1.14505095158641,24.1674142726318,8.4232735549493,87.0210530717495
34.0694,-118.44245,112.845851104707,34.0674,-118.44225,109.278806836344,2400000000,87.0043291804085,1,7.42669097519292e-07,222.64659422595,24,1.05304690648445,23.5536909108365,7.97923474541745,87.0043348223172
34.0694,-118.4424,112.922307540663,34.0674,-118.44225,109.278806836344,2400000000,86.991292992321,1,7.41555301143829e-07,222.312686472839,19,0.948131581383427,22.5349404216012,7.34118837581671,86.9912986703476
34.0694,-118.44235,112.998774942942,34.0674,-118.44225,109.278806836344,2400000000,86.9819723357815,1,7.4075997960136e-07,222.074255072722,18,0.890521769929499,22.0301646191822,6.99506211048,86.9819779653587
34.0694,-118.4423,113.07523042243,34.0674,-118.44225,109.278806836344,2400000000,86.9763912283631,1,7.4028415809752e-07,221.931607374516,20,1.15886141893809,24.3272684833747,8.51072062190053,86.9763968211715
34.0694,-118.44225,113.151681610383,34.0674,-118.44225,109.278806836344,2400000000,86.9745641227339,1,7.40128453252167e-07,221.884928236205,20,0.809409914105236,21.33370150096,6.49289505100703,86.9745697393335
34.0694,-118.4422,113.228143763728,34.0674,-118.44225,109.278806836344,2400000000,86.9764957687962,1,7.40293067961162e-07,221.934278484438,25,1.19635382256897,24.6530082296287,8.71028886782353,86.9765013867849
34.0694,-118.44215,113.304609253071,34.0674,-118.44225,109.278806836344,2400000000,86.9821811514204,1,7.40777788269698e-07,222.079593977176,24,1.1616039808949,24.3916519669251,8.53885226115504,86.9821867438352
34.0694,-118.4421,113.381078080274,34.0674,-118.44225,109.278806836344,2400000000,86.9916055542442,1,7.41581986507231e-07,222.320686543526,21,0.838556795859491,21.4738442841477,6.63995649098809,86.9916111771681
34.0694,-118.44205,113.457527355291,34.0674,-118.44225,109.278806836344,2400000000,87.0047446644257,1,7.42704623473808e-07,222.657244639177,17,0.964034129299217,22.6370137541157,7.42259915610417,87.0047502649113
34.0694,-118.442,113.533979966305,34.0674,-118.44225,109.278806836344,2400000000,87.021564830144,1,7.4414425935649e-07,223.088836619072,7,0.582811288748462,18.2310233710302,4.5608734038529,87.0215704591314
34.0694,-118.44195,113.61043591518,34.0674,-118.44225,109.278806836344,2400000000,87.0420232963426,1,7.45899058693917e-07,223.614912225736,27,1.60939977778863,27.0730939271571,10.3676249881802,87.0420289297742
34.0694,-118.4419,113.686895198189,34.0674,-118.44225,109.278806836344,2400000000,98.6824118964209,1,7.47999990419243e-07,224.244755711761,22,0.570815733464519,6.5373275312248,1.30333956453032,98.6824175154311
34.0694,-118.44185,113.763365448453,34.0674,-118.44225,109.278806836344,2400000000,113.13710156214,14,8.98460521988672e-07,269.351688302947,45,1.40802462823568,1.71820527717263,1.97991552069694,113.137107151244
34.0694,-118.4418,113.839823776856,34.0674,-118.44225,109.278806836344,2400000000,116.930150759602,36,9.79172416082262e-07,293.5485054231,37,0.689358315604428,-8.87847604123008,0.0861365794026875,116.930156358874
34.0694,-118.44175,113.916277812794,34.0674,-118.44225,109.278806836344,2400000000,121.77208845757,31,9.52217213819643e-07,285.467539080902,41,0.793642343669434,-11.7553514390349,0.0594176023591668,121.772094072115
34.06935,-118.4427,150.03677661065,34.0674,-118.44225,109.278806836344,2400000000,94.776349820472,1,7.47181352339535e-07,223.999334189633,13,0.658825087000517,12.3162524267152,3.07019553662179,94.7763554057924
34.06935,-118.44265,150.036777460948,34.0674,-118.44225,109.278806836344,2400000000,87.025411359907,1,7.44473875210791e-07,223.187652966228,7,0.390554367399201,14.8664626996584,2.50524340636853,87.0254169399837
34.06935,-118.4426,150.036781647243,34.0674,-118.44225,109.278806836344,2400000000,86.9974606211787,1,7.42082047655908e-07,222.470601104438,5,0.391393420899963,14.8181142436332,2.49711776771987,86.9974662088775
34.06935,-118.44255,112.587360612117,34.0674,-118.44225,109.278806836344,2400000000,86.8249442245173,1,7.27488454813431e-07,218.09555203514,10,0.800023131674256,20.941125722926,6.33075459094864,86.8249498483728
34.06935,-118.4425,112.66381800361,34.0674,-118.44225,109.278806836344,2400000000,86.8035418625596,1,7.25698102284962e-07,217.558817849944,17,0.977277103791468,22.6771363948587,7.47499290960528,86.8035474787632
34.06935,-118.44245,112.740278733894,34.0674,-118.44225,109.278806836344,2400000000,86.7859617079916,1,7.24230781937954e-07,217.118926276441,21,1.02238204112522,23.1764870198891,7.76955790201709,86.785967310156
34.06935,-118.4424,112.816727541387,34.0674,-118.44225,109.278806836344,2400000000,86.7722507194888,1,7.23088459494005e-07,216.776466623141,23,1.30023632095681,25.2038945544091,9.13267274988481,86.772256335694
34.06935,-118.44235,112.89320257213,34.0674,-118.44225,109.278806836344,2400000000,86.7624458627263,1,7.22272679071998e-07,216.531901805239,18,0.949339948568925,22.4758793710605,7.32534260162092,86.7624514693296
34.06935,-118.4423,112.969650423154,34.0674,-118.44225,109.278806836344,2400000000,86.7565736863112,1,7.21784544937024e-07,216.385562873082,17,1.20106294291865,24.5390262274339,8.68382404412974,86.7565793104486
34.06935,-118.44225,113.046109240502,34.0674,-118.44225,109.278806836344,2400000000,86.7546502040858,1,7.21624724113978e-07,216.337649795701,17,0.797741030747361,21.1407671942823,6.38812421151423,86.7546557818388
34.06935,-118.4422,113.122571393847,34.0674,-118.44225,109.278806836344,2400000000,86.7566806593594,1,7.21793434293388e-07,216.388227835076,20,1.02776249999371,23.2146546329943,7.79725565089852,86.7566862427675
34.06935,-118.44215,113.19903688319,34.0674,-118.44225,109.278806836344,2400000000,86.7626595126026,1,7.22290445285105e-07,216.537227981936,21,1.09592621594288,23.8115220584531,8.17930325714165,86.7626650632287
34.06935,-118.4421,113.275490450673,34.0674,-118.44225,109.278806836344,2400000000,86.7725704754601,1,7.23115079232248e-07,216.784447019901,21,0.880591179035349,21.7963981782939,6.88594547971288,86.7725760911089
34.06935,-118.44205,113.35193972569,34.0674,-118.44225,109.278806836344,2400000000,86.7863866856878,1,7.24266217508938e-07,217.129549593367,15,0.904290290566598,22.0098489730756,7.03229320658611,86.7863923092375
34.06935,-118.442,113.428392335773,34.0674,-118.44225,109.278806836344,2400000000,86.8040709325423,1,7.25742306942393e-07,217.572070072851,7,0.535939589871082,17.4582592450263,4.08726781282532,86.8040765446608
34.06935,-118.44195,122.51124553103,34.0674,-118.44225,109.278806836344,2400000000,86.8399128432816,1,7.28743235412597e-07,218.471725795215,11,0.812383890795457,21.0594872669856,6.41330430520524,86.8399184329021
34.06935,-118.4419,113.581322828308,34.0674,-118.44225,109.278806836344,2400000000,101.024594078269,14,1.22810149113951e-06,368.17556470218,29,0.360983024500074,0.77833575389633,0.208999127454378,101.024599723634
34.06935,-118.44185,113.65779307764,34.0674,-118.44225,109.278806836344,2400000000,115.737160645296,14,8.12184976807903e-07,243.486930547914,28,1.15421330012368,-3.45670759860272,0.679006874517019,115.737166229367
34.06935,-118.4418,113.734243776649,34.0674,-118.44225,109.278806836344,2400000000,117.137747448881,33,9.95161643794535e-07,298.341955300484,36,0.682086823539523,-8.76322245522037,0.0865833424002699,117.137753091143
34.06935,-118.44175,113.810697811656,34.0674,-118.44225,109.278806836344,2400000000,117.113574711652,22,1.00292694125955e-06,300.669932914621,24,0.275282471924092,-17.1556949411778,0.00210303057904772,117.113580287011
34.0693,-118.4427,150.036784641445,34.0674,-118.44225,109.278806836344,2400000000,94.6065480727952,1,7.29332296966637e-07,218.648322006414,12,0.505245143551875,9.64258612913014,1.74461564353407,94.6065536840318
34.0693,-118.44265,150.036781677045,34.0674,-118.44225,109.278806836344,2400000000,86.8138304555388,1,7.2655821408791e-07,217.816672881505,8,0.449847244473865,16.0062715010207,3.18075894254115,86.8138360567782
34.0693,-118.4426,150.03678586334,34.0674,-118.44225,109.278806836344,2400000000,86.7844795457338,1,7.24107209569913e-07,217.081880212485,6,0.51190124708871,17.1463254635391,3.86624416529351,86.7844851579411
34.0693,-118.44255,112.481762561947,34.0674,-118.44225,109.278806836344,2400000000,86.6030435398396,1,7.09138511206134e-07,212.594377336948,12,0.854526765828355,21.4778451333892,6.69517132423781,86.6030491642857
34.0693,-118.4425,112.558219955303,34.0674,-118.44225,109.278806836344,2400000000,86.5805147253192,1,7.07301583751465e-07,212.043680340145,14,0.84469031203889,21.3829589076546,6.63088520048659,86.5805203132572
34.0693,-118.44245,112.634680684656,34.0674,-118.44225,109.278806836344,2400000000,86.5620046213885,1,7.05795890477474e-07,211.592284852541,15,0.917042908042811,22.0913551433974,7.09927174815147,86.5620102828717
34.0693,-118.4424,112.711137121543,34.0674,-118.44225,109.278806836344,2400000000,86.54756525158,1,7.04623554418165e-07,211.240827343718,21,1.25869176644579,24.8505218714659,8.9219921317423,86.5475708416781
34.0693,-118.44235,112.787612152286,34.0674,-118.44225,109.278806836344,2400000000,86.5372375785809,1,7.03786242713439e-07,210.989807609647,19,1.17241980421631,24.239429377316,8.51509148281598,86.5372432301621
34.0693,-118.4423,112.864052373916,34.0674,-118.44225,109.278806836344,2400000000,86.5310510486725,1,7.03285149029142e-07,210.839583502343,20,0.994466237749738,22.933871588394,7.60986027208972,86.5310566282372
34.0693,-118.44225,112.940518819727,34.0674,-118.44225,109.278806836344,2400000000,86.5290234432606,1,7.03120995625392e-07,210.790371549943,11,0.734697811342575,20.2037119382739,5.84725349141046,86.5290290807583
34.0693,-118.4422,113.016973343678,34.0674,-118.44225,109.278806836344,2400000000,86.5311605626248,1,7.03294016286843e-07,210.842241839325,13,0.765817256341734,20.5910024130532,6.09163850913353,86.5311661583169
34.0693,-118.44215,113.093438833021,34.0674,-118.44225,109.278806836344,2400000000,86.5374562821303,1,7.03803963694654e-07,210.995120226163,14,0.934733859461818,22.2877782022557,7.21881233931428,86.537461885599
34.0693,-118.4421,113.169900029898,34.0674,-118.44225,109.278806836344,2400000000,86.5478925400404,1,7.04650105469668e-07,211.248787148711,22,0.953144104540037,22.4597016864552,7.33146924471873,86.5478981590509
34.0693,-118.44205,113.246349304914,34.0674,-118.44225,109.278806836344,2400000000,86.562439542285,1,7.05831232057848e-07,211.602879991791,13,0.951546159224009,22.3862707254853,7.30241794599797,86.5624451669862
34.0693,-118.442,113.322801915929,34.0674,-118.44225,109.278806836344,2400000000,86.5810560565555,1,7.07345666325413e-07,212.056895963343,11,0.692162744097176,19.6729093358333,5.50567430636748,86.5810616660732
34.0693,-118.44195,113.399257864803,34.0674,-118.44225,109.278806836344,2400000000,86.6036897694484,1,7.09191273026706e-07,212.610194932825,24,1.58717410857088,26.8079347021358,10.2395177950007,86.6036953716638
34.0693,-118.4419,140.582212051377,34.0674,-118.44225,109.278806836344,2400000000,86.7212261779804,1,7.18853188097716e-07,215.506764200951,6,0.492774881064586,16.7332784400878,3.63752234135394,86.7212318077727
34.0693,-118.44185,140.582209065557,34.0674,-118.44225,109.278806836344,2400000000,86.7510061984169,1,7.21322043194578e-07,216.246908338885,9,0.595895196246939,18.3604085858959,4.66353624070986,86.7510118193949
34.0693,-118.4418,140.582209416665,34.0674,-118.44225,109.278806836344,2400000000,86.7845118773787,1,7.24109904932356e-07,217.082688261817,5,0.395588893044083,14.7771299437832,2.51124491946057,86.7845174911014
34.0693,-118.44175,140.582213103771,34.0674,-118.44225,109.278806836344,2400000000,93.3477721202727,1,7.27213827337703e-07,218.013220789158,6,0.384096986543375,8.14020051934853,0.97188009315675,93.3477777244711
34.06925,-118.4427,148.996804227121,34.0674,-118.44225,109.278806836344,2400000000,96.8447858391876,1,7.1089112882108e-07,213.119798879666,12,0.55928795932366,7.84878004698411,1.53909145644759,96.8447913829777
34.06925,-118.44265,148.996805076487,34.0674,-118.44225,109.278806836344,2400000000,86.5892741022135,1,7.08015229264818e-07,212.257625882733,13,0.676561401976156,19.6304215729948,5.42758633119352,86.5892796870047
34.06925,-118.4426,148.996809262782,34.0674,-118.44225,109.278806836344,2400000000,86.5583600835695,1,7.05499805638892e-07,211.503520851006,7,0.544316896839315,17.5720364357189,4.16508875560847,86.5583656996478
34.06925,-118.44255,112.376176984049,34.0674,-118.44225,109.278806836344,2400000000,86.3754281348997,1,6.9079677440274e-07,207.095662976669,15,1.14987284675083,23.9999115709012,8.37988413757263,86.3754337630859
34.06925,-118.4425,112.452642005868,34.0674,-118.44225,109.278806836344,2400000000,86.3516821121255,1,6.88910810575529e-07,206.53026524521,13,0.906218209553643,21.9574299947319,7.02111143192521,86.3516877236747
34.06925,-118.44245,112.529095105827,34.0674,-118.44225,109.278806836344,2400000000,86.3321666229652,1,6.87364700755852e-07,206.066753182031,13,0.744025556347558,20.2221490495249,5.88905246715196,86.3321721712083
34.06925,-118.4424,112.605551542714,34.0674,-118.44225,109.278806836344,2400000000,86.3169394627456,1,6.86160743100717e-07,205.705815757271,21,1.37641404484472,25.5914430227467,9.42522237718835,86.3169450839711
34.06925,-118.44235,112.682026573457,34.0674,-118.44225,109.278806836344,2400000000,86.30604615286,1,6.85300741787357e-07,205.447993849655,20,1.24779491553488,24.7777663351435,8.87283817151631,86.3060517465987
34.06925,-118.4423,112.758474425413,34.0674,-118.44225,109.278806836344,2400000000,86.2995194483152,1,6.8478599020448e-07,205.293675207365,16,0.797515208155256,21.0064282281444,6.34323196525788,86.299525048867
34.06925,-118.44225,112.834933241829,34.0674,-118.44225,109.278806836344,2400000000,86.2973791119466,1,6.84617269226738e-07,205.243093930732,14,0.94381812301889,22.3461622759813,7.26580112700537,86.2973846849678
34.06925,-118.4422,112.911387764849,34.0674,-118.44225,109.278806836344,2400000000,86.2996316203053,1,6.84794833777968e-07,205.296326443998,17,0.914721692855189,22.0900000292872,7.09156560907964,86.2996372370829
34.06925,-118.44215,112.987853254192,34.0674,-118.44225,109.278806836344,2400000000,86.3062701579555,1,6.85318415605928e-07,205.453292327167,18,1.21827454704482,24.5401504235622,8.72515324752028,86.306275712436
34.06925,-118.4421,113.064322081394,34.0674,-118.44225,109.278806836344,2400000000,86.317274647125,1,6.86187222230673e-07,205.713754000726,19,1.24364584343079,24.6938319111172,8.83542651601323,86.3172802303664
34.06925,-118.44205,113.14077135548,34.0674,-118.44225,109.278806836344,2400000000,86.3326119537054,1,6.87399943257304e-07,206.077318618168,16,1.25220503202214,24.7287839633841,8.86675953717131,86.3326175211
34.06925,-118.442,113.2172163371,34.0674,-118.44225,109.278806836344,2400000000,86.3522362592642,1,6.8895476348634e-07,206.543441996379,12,1.09059435341158,23.5160721228321,8.06748727364829,86.3522418879696
34.06925,-118.44195,113.293687543832,34.0674,-118.44225,109.278806836344,2400000000,86.3760894967358,1,6.90849375119069e-07,207.11143227471,16,1.21117427106337,24.4048162594449,8.66347981090333,86.3760951078941
34.06925,-118.4419,140.582209664397,34.0674,-118.44225,109.278806836344,2400000000,86.4999442120617,1,7.00770973766559e-07,210.08585272053,6,0.498537434911307,16.7707139377296,3.6798633090595,86.4999498129196
34.06925,-118.44185,140.582206678577,34.0674,-118.44225,109.278806836344,2400000000,86.5312753232383,1,7.03303308482501e-07,210.845027569501,8,0.626067547763576,18.7281188543364,4.91863325197444,86.5312809170953
34.06925,-118.4418,140.582199400291,34.0674,-118.44225,109.278806836344,2400000000,86.5665127746411,1,7.06162307969939e-07,211.702134053261,5,0.375406435412565,14.2804013315866,2.25583323452523,86.5665184160267
34.06925,-118.44175,140.582203086466,34.0674,-118.44225,109.278806836344,2400000000,93.1215698991844,1,7.09344726087824e-07,212.656199003206,5,0.33547765623544,6.94543258211214,0.638787083500544,93.1215755231444
34.0692,-118.4427,148.996795233339,34.0674,-118.44225,109.278806836344,2400000000,105.573675156544,10,7.88871577123972e-07,236.497749152332,33,1.62770094913531,8.87069800885205,4.42140371412519,105.573680744396
34.0692,-118.44265,148.996799898334,34.0674,-118.44225,109.278806836344,2400000000,86.3672289783868,1,6.90144995636325e-07,206.900264618213,8,0.545878177471495,17.5954747102407,4.18024918589097,86.3672346159669
34.0692,-118.4426,148.996804083697,34.0674,-118.44225,109.278806836344,2400000000,86.334687182119,1,6.87564196129204e-07,206.126560390368,9,0.617169650691053,18.7541844599057,4.88708084462305,86.3346927427094
34.0692,-118.44255,112.270596245304,34.0674,-118.44225,109.278806836344,2400000000,86.1418018141109,1,6.7246391545323e-07,201.599610130028,14,1.12585834505735,23.8021027355744,8.25367262581422,86.1418074124193
34.0692,-118.4425,112.347053636797,34.0674,-118.44225,109.278806836344,2400000000,86.1167378524609,1,6.70526253789077e-07,201.018713776959,13,0.878871909873313,21.6812626613078,6.84243605546714,86.1167434283447
34.0692,-118.44245,112.423514365219,34.0674,-118.44225,109.278806836344,2400000000,86.0961332069955,1,6.68937518245331e-07,200.542422843188,14,0.733245102652163,20.1137790397876,5.8122932170118,86.0961387896448
34.0692,-118.4424,112.499970803037,34.0674,-118.44225,109.278806836344,2400000000,86.0800522301966,1,6.67700199163568e-07,200.171483914336,13,0.967860650486255,22.4991861949687,7.38844671859302,86.0800578268841
34.0692,-118.44235,112.576430575922,34.0674,-118.44225,109.278806836344,2400000000,86.0685456528901,1,6.66816253182214e-07,199.906483575846,22,1.39301584401075,25.701713139867,9.49634652685458,86.068551256595
34.0692,-118.4423,112.65288605541,34.0674,-118.44225,109.278806836344,2400000000,86.0616500358512,1,6.66287086337893e-07,199.747843346895,15,0.856131370497594,21.50508530822,6.70949445658342,86.0616556569192
34.0692,-118.44225,112.729337243363,34.0674,-118.44225,109.278806836344,2400000000,86.059387400535,1,6.66113544142998e-07,199.695816705721,14,0.818579766275809,21.1287507089092,6.45771672835701,86.0593929971327
34.0692,-118.4422,112.805799395777,34.0674,-118.44225,109.278806836344,2400000000,86.0617650022905,1,6.66295905372444e-07,199.75048722694,14,0.951637131143103,22.3885329326432,7.30343877156598,86.061770680514
34.0692,-118.44215,112.88226488512,34.0674,-118.44225,109.278806836344,2400000000,86.0687752243322,1,6.668338776281e-07,199.911767251799,15,1.03538996923854,23.0938553516112,7.77854669588754,86.0687808228118
34.0692,-118.4421,112.958726082928,34.0674,-118.44225,109.278806836344,2400000000,86.0803956754381,1,6.67726600948464e-07,200.179398970325,18,1.13615593521936,23.9488541573569,8.32845392798528,86.0804012965409
34.0692,-118.44205,113.03518298734,34.0674,-118.44225,109.278806836344,2400000000,86.0965894333998,1,6.68972655115182e-07,200.552956611767,16,1.32964216048751,25.2406070021194,9.20926358608545,86.0965950590383
34.0692,-118.442,113.111635597423,34.0674,-118.44225,109.278806836344,2400000000,86.117305427911,1,6.7057007044927e-07,201.03184968122,15,1.23114969881881,24.5524879315136,8.75950507986517,86.1173110100426
34.0692,-118.44195,113.188091544434,34.0674,-118.44225,109.278806836344,2400000000,86.1424789779162,1,6.725163437011e-07,201.615327723326,13,0.88930194023626,21.7534650096195,6.89996629513384,86.1424845989362
34.0692,-118.4419,140.582208300009,34.0674,-118.44225,109.278806836344,2400000000,86.2731622920464,1,6.82711170571251e-07,204.671659929613,6,0.58654816524901,18.1465688458741,4.55166835446678,86.2731679557346
34.0692,-118.44185,140.582205315121,34.0674,-118.44225,109.278806836344,2400000000,86.3061665887148,1,6.85310244021011e-07,205.450842547639,8,0.632608213211642,18.7951645459202,4.9691953221922,86.3061721663886
34.0692,-118.4418,140.582201849669,34.0674,-118.44225,109.278806836344,2400000000,86.3432707347428,1,6.88243995294424e-07,206.330359053056,5,0.388291416263013,14.5435274331295,2.40383625852731,86.3432763548448
34.0692,-118.44175,140.582205537707,34.0674,-118.44225,109.278806836344,2400000000,92.89002292575,1,6.91508838100189e-07,207.30913430278,6,0.407164611786255,8.46887167330741,1.11454809845573,92.890028518676
34.06915,-118.4427,148.9967948962,34.0674,-118.44225,109.278806836344,2400000000,101.414645771254,2,6.75528211990584e-07,202.518263121002,24,1.41339979723118,10.9446025206739,4.6910191096077,101.414651385765
34.06915,-118.44265,148.996795747429,34.0674,-118.44225,109.278806836344,2400000000,86.1397987697133,1,6.72308857096033e-07,201.55312480399,8,0.613695184369501,18.5159164306192,4.79497077496229,86.1398043761002
34.06915,-118.4426,148.99680374749,34.0674,-118.44225,109.278806836344,2400000000,86.1055005090531,1,6.69659323394609e-07,200.758814583087,8,0.62158589851041,18.7404756662054,4.90256172608268,86.1055061131367
34.06915,-118.44255,112.165012716316,34.0674,-118.44225,109.278806836344,2400000000,85.9018452807194,1,6.54140680341095e-07,196.106442437249,19,1.2888211665311,25.0576474808717,9.05878230342075,85.9018509228205
34.06915,-118.4425,112.24147010874,34.0674,-118.44225,109.278806836344,2400000000,85.8753513084849,1,6.52148439920624e-07,195.509183784669,17,0.993226511494098,22.7854882066625,7.55724489638548,85.8753569050259
34.06915,-118.44245,112.317930839024,34.0674,-118.44225,109.278806836344,2400000000,85.853564187496,1,6.50514683024709e-07,195.019395789068,12,0.844098324585359,21.3043844512198,6.60304698682959,85.8535698253574
34.06915,-118.4424,112.394387274049,34.0674,-118.44225,109.278806836344,2400000000,85.836555799112,1,6.49242115545026e-07,194.637889656363,17,1.15985012155594,24.0827621135918,8.43217996338612,85.8365613809291
34.06915,-118.44235,112.470847046934,34.0674,-118.44225,109.278806836344,2400000000,85.8243828559164,1,6.48332864760127e-07,194.36530312862,19,1.24626625954623,24.7359241059504,8.85543888533491,85.8243884636173
34.06915,-118.4423,112.547302528284,34.0674,-118.44225,109.278806836344,2400000000,85.8170862571618,1,6.47788460152013e-07,194.202094733007,13,0.995091708091697,22.7384835954208,7.5470980957349,85.8170919061525
34.06915,-118.44225,112.623753714375,34.0674,-118.44225,109.278806836344,2400000000,85.8146906498317,1,6.47609821824259e-07,194.148540309637,10,0.839021690871257,21.2482787921049,6.56737858685415,85.8146962474191
34.06915,-118.4422,112.700215867721,34.0674,-118.44225,109.278806836344,2400000000,85.8172041590814,1,6.47797253266421e-07,194.204730842389,13,0.890588560372918,21.7907247663288,6.91637742681559,85.817209696005
34.06915,-118.44215,112.776681357063,34.0674,-118.44225,109.278806836344,2400000000,85.8246182672976,1,6.48350436593272e-07,194.37057103167,10,0.867134520837425,21.5325031467099,6.75501746674992,85.8246238799322
34.06915,-118.4421,112.85314255394,34.0674,-118.44225,109.278806836344,2400000000,85.8369079269314,1,6.49268436492459e-07,194.645780477891,14,1.02589086654581,22.9905955124358,7.717933808715,85.8369135132379
34.06915,-118.44205,112.929607086815,34.0674,-118.44225,109.278806836344,2400000000,85.8540318540537,1,6.50549709045688e-07,195.029896325992,10,0.980446142714751,22.563723715127,7.44682023987623,85.8540374634003
34.06915,-118.442,113.006052069366,34.0674,-118.44225,109.278806836344,2400000000,85.8759329498465,1,6.52192111809509e-07,195.522276287584,17,1.39463725667735,25.6565021440879,9.48470049302554,85.8759385713661
34.06915,-118.44195,113.082508016378,34.0674,-118.44225,109.278806836344,2400000000,85.9025389977679,1,6.54192926764069e-07,196.122105520814,14,0.956516175433144,22.3855960416841,7.31713193776539,85.9025445933485
34.06915,-118.4419,140.582215592265,34.0674,-118.44225,109.278806836344,2400000000,86.0406169615469,1,6.64675609289456e-07,199.264734681534,6,0.567349316996876,17.8552736951885,4.36764594223044,86.0406225763171
34.06915,-118.44185,140.582212606445,34.0674,-118.44225,109.278806836344,2400000000,86.0754294240304,1,6.67344930160185e-07,200.06497694656,8,0.589909078600341,18.1833791610847,4.57916977477916,86.0754350321179
34.06915,-118.4418,140.58220151253,34.0674,-118.44225,109.278806836344,2400000000,86.114549070103,1,6.70357307233848e-07,200.968064873897,4,0.405936650743475,14.8912870725767,2.60457516953514,86.1145547274519
34.06915,-118.44175,140.582205199637,34.0674,-118.44225,109.278806836344,2400000000,92.6529392177986,1,6.7370879345137e-07,201.972815165,4,0.403834107272844,8.35223026499003,1.08127799968711,92.6529448575051
34.0691,-118.4427,148.996803213842,34.0674,-118.44225,109.278806836344,2400000000,95.963316436867,11,7.43626967322218e-07,222.933756368613,16,0.976924843052695,13.1589563041658,4.37520017326798,95.9633220427316
34.0691,-118.44265,148.99680406414,34.0674,-118.44225,109.278806836344,2400000000,85.9067426494732,1,6.54509608748705e-07,196.217044391392,5,0.530857041747856,17.2019118497427,3.981493676654,85.9067482697207
34.0691,-118.4426,148.996808250435,34.0674,-118.44225,109.278806836344,2400000000,85.8705455987295,1,6.51787720476352e-07,195.401042815823,9,0.685840899445895,19.5521973699351,5.4405988412578,85.8705512227267
34.0691,-118.44255,112.059441657737,34.0674,-118.44225,109.278806836344,2400000000,85.6552137543431,1,6.35827901804175e-07,190.616409546856,20,1.42304393072023,25.9178203261995,9.62949650859082,85.6552193433963
