tx_lat,tx_lon,tx_el,rx_lat,rx_lon,rx_el,frequency_Hz,pathloss_dB,pl_los_index,propagation_delay_s,propagation_distance_m,rays_count,h_bar,SNR_dB,capacity,loss_dB
34.06995,-118.4422,114.389591449872,34.0674,-118.44225,109.278806836344,5000000000,124.031398390691,6,9.63544476388396e-07,288.8633669688,47,0.140244688031154,-19.5831738297214,0.000312307913985874,
34.06995,-118.44215,114.466041681357,34.0674,-118.44225,109.278806836344,5000000000,109.819463960767,22,1.02218628169026e-06,306.443737921802,24,0.143295950551258,-5.71522815918523,0.00792367002511581,
34.06995,-118.4421,114.542510506697,34.0674,-118.44225,109.278806836344,5000000000,107.687121259567,2,9.56800498556633e-07,286.841573277919,23,0.189164684195238,-1.45731718941871,0.0364439988194393,
34.06995,-118.44205,114.618967412971,34.0674,-118.44225,109.278806836344,5000000000,95.4786248531155,1,9.45695612806563e-07,283.512412283096,21,0.159139902256259,8.27514742450044,0.226809900555557,
34.06995,-118.442,114.695412394591,34.0674,-118.44225,109.278806836344,5000000000,95.4890163959058,1,9.46827692269934e-07,283.851801168071,17,0.184375807902451,9.73978330637302,0.400728204510825,
34.06995,-118.44195,114.771875971928,34.0674,-118.44225,109.278806836344,5000000000,95.5016743035457,1,9.48208505860973e-07,284.265758668568,14,0.143469903259947,7.5561349705833,0.159959804016114,
34.06995,-118.4419,114.848335255869,34.0674,-118.44225,109.278806836344,5000000000,95.5165787308101,1,9.49836967362195e-07,284.753959144778,9,0.0977326731477475,4.30633088061558,0.0366737683018145,
34.06995,-118.44185,114.924797877669,34.0674,-118.44225,109.278806836344,5000000000,117.748934652346,30,1.13734095795939e-06,340.96624137072,33,0.0666703868398104,-20.8660519982531,5.25324169069658e-05,
34.06995,-118.4418,115.001256207004,34.0674,-118.44225,109.278806836344,5000000000,112.268042887086,10,1.08146227746043e-06,324.214234394139,15,0.00891165960478284,-32.5353306056078,6.39085034118467e-08,
34.06995,-118.44175,115.077702612616,34.0674,-118.44225,109.278806836344,5000000000,135.088137611972,1,9.65514764120909e-07,289.454044371098,18,0.0515610431072301,-39.1828537193393,4.62948292947931e-07,
34.0699,-118.4427,112.632356079295,34.0674,-118.44225,109.278806836344,5000000000,147.458313048997,1,1.13630520700125e-06,340.655731045103,37,0,-Inf,0,
34.0699,-118.44265,112.821680354886,34.0674,-118.44225,109.278806836344,5000000000,147.074672358672,1,1.12118722559378e-06,336.123474238959,39,0,-Inf,0,
34.0699,-118.4426,113.011007967405,34.0674,-118.44225,109.278806836344,5000000000,146.665459937979,1,1.10610738456403e-06,331.602651630401,41,0,-Inf,0,
34.0699,-118.44255,113.200331286527,34.0674,-118.44225,109.278806836344,5000000000,146.226769977261,1,1.09107401705692e-06,327.095761433429,55,0,-Inf,0,
34.0699,-118.4425,113.389657942578,34.0674,-118.44225,109.278806836344,5000000000,145.753758274148,1,1.07609806408567e-06,322.606083681284,54,0,-Inf,0,
34.0699,-118.44245,113.578980305232,34.0674,-118.44225,109.278806836344,5000000000,145.24033612883,1,1.0611941619378e-06,318.138006222582,51,0,-Inf,0,
34.0699,-118.4424,113.768306005746,34.0674,-118.44225,109.278806836344,5000000000,144.678741967758,1,1.04638231365386e-06,313.697525818018,62,0,-Inf,0,
34.0699,-118.44235,113.957642671652,34.0674,-118.44225,109.278806836344,5000000000,143.426456244158,71,1.36539510184037e-06,409.335153721884,80,0.00280489561439198,-68.0303345359134,1.78623061852609e-12,
34.0699,-118.4423,114.131090643816,34.0674,-118.44225,109.278806836344,5000000000,138.617146773256,4,9.60978550514141e-07,288.094121743911,63,0.03613754493056,-46.2007033103833,4.51878305127676e-08,
34.0699,-118.44225,114.207541831769,34.0674,-118.44225,109.278806836344,5000000000,134.832457660421,5,9.52514269728337e-07,285.556594201933,40,0.0751746787774689,-36.726618025356,1.73242976871899e-06,
34.0699,-118.4422,114.284003985114,34.0674,-118.44225,109.278806836344,5000000000,127.825844874213,4,9.46003725448282e-07,283.604782129298,40,0.0980280854027861,-28.1788144983857,2.10858424063009e-05,
34.0699,-118.44215,114.360469474457,34.0674,-118.44225,109.278806836344,5000000000,105.721475830076,3,9.41910369105783e-07,282.37762476991,22,0.127954839194327,-4.23640540868345,0.00887790484211189,
34.0699,-118.4421,114.436930672266,34.0674,-118.44225,109.278806836344,5000000000,112.984383946593,9,9.39959172790224e-07,281.792670830428,42,0.313766564361875,-3.86079420656741,0.0572354586741253,
34.0699,-118.44205,114.513387576677,34.0674,-118.44225,109.278806836344,5000000000,95.3073647882005,1,9.27231914090688e-07,277.977134661292,23,0.262481826240572,11.6206949179307,1.00044515695206,
34.0699,-118.442,114.589832558297,34.0674,-118.44225,109.278806836344,5000000000,95.3181728782594,1,9.28386412261523e-07,278.323244505683,18,0.236963884387117,10.7792467336372,0.74146767047827,
34.0699,-118.44195,114.666296136566,34.0674,-118.44225,109.278806836344,5000000000,95.3313369824928,1,9.29794516887118e-07,278.745383652512,13,0.197670091201743,9.17190681537735,0.40370770912858,
34.0699,-118.4419,114.742755419575,34.0674,-118.44225,109.278806836344,5000000000,95.3468356457565,1,9.31455076383265e-07,279.243206865517,11,0.156080762676225,7.18660682568386,0.173070814728085,
34.0699,-118.44185,114.819218041375,34.0674,-118.44225,109.278806836344,5000000000,113.550205220789,8,1.02952608759944e-06,308.644156376561,18,0.0410263335061316,-22.2584790700104,1.44360996524961e-05,
34.0699,-118.4418,114.895668740384,34.0674,-118.44225,109.278806836344,5000000000,128.906002024477,18,1.1200475156826e-06,335.78179780328,20,0.0689582934562021,-32.6857973624339,3.69630037954666e-06,
34.0699,-118.44175,114.972122775391,34.0674,-118.44225,109.278806836344,5000000000,136.578303221643,1,9.51516992941843e-07,285.257618142804,20,0.0677166166946524,-39.7948339398411,6.93556016310977e-07,
34.06985,-118.4427,112.639642716385,34.0674,-118.44225,109.278806836344,5000000000,147.736083980458,1,1.13362915244628e-06,339.853470072326,34,0,-Inf,0,
34.06985,-118.44265,112.828966991976,34.0674,-118.44225,109.278806836344,5000000000,147.367319853021,1,1.11833675118964e-06,335.268923510875,45,0,-Inf,0,
34.06985,-118.4426,113.01830223389,34.0674,-118.44225,109.278806836344,5000000000,146.974507218652,1,1.10305852547706e-06,330.688626670625,43,0,-Inf,0,
34.06985,-118.44255,113.207617924549,34.0674,-118.44225,109.278806836344,5000000000,146.55392914872,1,1.08779759704289e-06,326.11351542398,47,0,-Inf,0,
34.06985,-118.4425,113.396944579668,34.0674,-118.44225,109.278806836344,5000000000,146.100930550679,1,1.07255810407634e-06,321.544830368866,42,0,-Inf,0,
34.06985,-118.44245,113.586266943254,34.0674,-118.44225,109.278806836344,5000000000,145.609579679595,1,1.05734564492776e-06,316.984249848488,51,0,-Inf,0,
34.06985,-118.4424,113.775600272231,34.0674,-118.44225,109.278806836344,5000000000,145.07216620327,1,1.04216798749988e-06,312.434102621501,57,0,-Inf,0,
34.06985,-118.44235,113.94906779658,34.0674,-118.44225,109.278806836344,5000000000,144.478430937265,1,1.02703541727018e-06,307.897472196484,64,0,-Inf,0,
34.06985,-118.4423,114.025508017279,34.0674,-118.44225,109.278806836344,5000000000,140.229285657837,5,9.46946800435302e-07,283.887508897735,63,0.0762797356781407,-42.5877566872821,4.62612282766646e-07,
34.06985,-118.44225,114.101974464022,34.0674,-118.44225,109.278806836344,5000000000,136.161171388665,1,9.48876031216023e-07,284.465877735536,55,0.107683643013621,-36.1591400843485,4.05097347977062e-06,
34.06985,-118.4422,114.178428988904,34.0674,-118.44225,109.278806836344,5000000000,127.825964132894,25,1.07828252955189e-06,323.260969952817,36,0.0659395333677802,-32.4176743787927,3.59499506798968e-06,
34.06985,-118.44215,114.254894479178,34.0674,-118.44225,109.278806836344,5000000000,113.708415254124,4,9.23794123094527e-07,276.946510848463,24,0.205080418765032,-9.22295089714759,0.00723832216425119,
34.06985,-118.4421,114.331370935775,34.0674,-118.44225,109.278806836344,5000000000,114.512224399634,1,9.20457659032792e-07,275.946264086367,43,0.453607659111001,-3.3111115406756,0.13224150495613,
34.06985,-118.44205,114.407820208929,34.0674,-118.44225,109.278806836344,5000000000,95.1326755336521,1,9.08769846199143e-07,272.442345948323,22,0.386093372519066,14.1913625898428,2.29663361974807,
34.06985,-118.442,114.484265192412,34.0674,-118.44225,109.278806836344,5000000000,95.1439257149917,1,9.09947670225088e-07,272.795448708153,18,0.332714731151783,12.8366465123331,1.64487236381166,
34.06985,-118.44195,114.560721140355,34.0674,-118.44225,109.278806836344,5000000000,95.1576269392184,1,9.11384165030545e-07,273.226099016785,13,0.269978054713728,11.0607265788638,0.948995702614878,
34.06985,-118.4419,114.637180424295,34.0674,-118.44225,109.278806836344,5000000000,95.1737559843271,1,9.13078109294873e-07,273.733930731503,11,0.194857070198302,8.28182729161352,0.328413599065791,
34.06985,-118.44185,114.713650674559,34.0674,-118.44225,109.278806836344,5000000000,107.568492065781,9,1.04779906333858e-06,314.122256688371,15,0,-Inf,0,
34.06985,-118.4418,114.790109003894,34.0674,-118.44225,109.278806836344,5000000000,130.619429397068,12,1.05012364777454e-06,314.819149570256,24,0.0656364650318516,-35.7884959280523,1.63913629193212e-06,
34.06985,-118.44175,114.866555408575,34.0674,-118.44225,109.278806836344,5000000000,138.241808435434,1,9.40312736495042e-07,281.898666562555,30,0.0898780293110052,-39.8875241028692,1.19599408394647e-06,
34.0698,-118.4427,112.646911305375,34.0674,-118.44225,109.278806836344,5000000000,148.04296618521,1,1.13231932601531e-06,339.460793987034,45,0,-Inf,0,
34.0698,-118.44265,112.836243211292,34.0674,-118.44225,109.278806836344,5000000000,147.693105174232,1,1.11694002443691e-06,334.850195364522,44,0,-Inf,0,
34.0698,-118.4426,113.025570823811,34.0674,-118.44225,109.278806836344,5000000000,147.321647210867,1,1.10156259884286e-06,330.240159147969,49,0,-Inf,0,
34.0698,-118.44255,113.214894141071,34.0674,-118.44225,109.278806836344,5000000000,146.925374715129,1,1.08618737597291e-06,325.63078329149,47,0,-Inf,0,
34.0698,-118.4425,113.404213168658,34.0674,-118.44225,109.278806836344,5000000000,146.500272635436,1,1.07081478495993e-06,321.022196445879,48,0,-Inf,0,
34.0698,-118.44245,113.593535531312,34.0674,-118.44225,109.278806836344,5000000000,146.041240296794,1,1.05544540364027e-06,316.414571842119,50,0,-Inf,0,
34.0698,-118.4424,113.766999718733,34.0674,-118.44225,109.278806836344,5000000000,145.54165721159,1,1.04007926724032e-06,311.807920040816,54,0,-Inf,0,
34.0698,-118.44235,113.843467122875,34.0674,-118.44225,109.278806836344,5000000000,144.992703682846,1,1.02471333196068e-06,307.201328533862,58,0,-Inf,0,
34.0698,-118.4423,113.919922602363,34.0674,-118.44225,109.278806836344,5000000000,141.429764379993,2,1.09276867331083e-06,327.603806597252,49,0.0589934823425632,-46.8633777532845,1.03381972372295e-07,
34.0698,-118.44225,113.996381419711,34.0674,-118.44225,109.278806836344,5000000000,141.47176022031,1,9.40774908473533e-07,282.037222236006,73,0.0927554470980681,-41.1549097423431,9.51398073621791e-07,
34.0698,-118.4422,114.072835943662,34.0674,-118.44225,109.278806836344,5000000000,132.686026764038,35,1.32434658156235e-06,397.029116930475,44,0.153727224566993,-30.720872049263,2.88791602098998e-05,
34.0698,-118.44215,114.14930906333,34.0674,-118.44225,109.278806836344,5000000000,118.775856361777,13,1.23659030832942e-06,370.720448073055,41,0.14487779111519,-18.1936115705963,0.000458931571886907,
34.0698,-118.4421,114.225770260207,34.0674,-118.44225,109.278806836344,5000000000,116.648394260954,3,9.02742355626207e-07,270.635349733891,51,0.540979537933561,-4.78665389986229,0.13383536274855,
34.0698,-118.44205,114.302219535224,34.0674,-118.44225,109.278806836344,5000000000,94.9544175919645,1,8.90309507632518e-07,266.908075673922,20,0.439776751646059,14.6834058233924,2.74113844262176,
34.0698,-118.442,114.378664516844,34.0674,-118.44225,109.278806836344,5000000000,94.9661375366799,1,8.91511620646723e-07,267.268460089245,20,0.497457402946342,15.7400305649004,3.36166903029735,
34.0698,-118.44195,114.455128095113,34.0674,-118.44225,109.278806836344,5000000000,94.9804093825499,1,8.92977673722304e-07,267.707971744331,12,0.267796454046507,10.362320107239,0.831509091413488,
34.0698,-118.4419,114.531587379985,34.0674,-118.44225,109.278806836344,5000000000,94.9972079350046,1,8.94706367963053e-07,268.226221239896,15,0.294509779461726,11.219292711001,1.10332571517658,
34.0698,-118.44185,114.608057630248,34.0674,-118.44225,109.278806836344,5000000000,107.370771098337,11,1.06533843295136e-06,319.380427416358,20,0,-Inf,0,
34.0698,-118.4418,114.684500698932,34.0674,-118.44225,109.278806836344,5000000000,127.673455804793,7,1.06747509258751e-06,320.020981860586,19,0.0300523632746093,-40.2045699701366,1.24301046060538e-07,
34.0698,-118.44175,114.760962364264,34.0674,-118.44225,109.278806836344,5000000000,136.920303724685,5,1.07080811483927e-06,321.02019679401,23,0,-Inf,0,
34.06975,-118.4427,150.036787427031,34.0674,-118.44225,109.278806836344,5000000000,102.509294398084,1,8.90928835731466e-07,267.093745567014,4,0.100067003610729,-5.66171789126261,0.00391737172469738,
34.06975,-118.44265,150.036788277328,34.0674,-118.44225,109.278806836344,5000000000,94.9383325642102,1,8.88662307171191e-07,266.414257398802,3,0.124109302595182,3.50151143476513,0.0489270781960971,
34.06975,-118.4426,150.03678483516,34.0674,-118.44225,109.278806836344,5000000000,94.9187350847486,1,8.86659529107306e-07,265.813839640202,7,0.199730066105079,7.83784011202095,0.313219374256805,
34.06975,-118.44255,113.222167572007,34.0674,-118.44225,109.278806836344,5000000000,147.335488688104,1,1.08628363299977e-06,325.659640422171,49,0,-Inf,0,
34.06975,-118.4425,113.411494228058,34.0674,-118.44225,109.278806836344,5000000000,146.944757536907,1,1.07091905041353e-06,321.053454442498,52,0,-Inf,0,
34.06975,-118.44245,113.584955079481,34.0674,-118.44225,109.278806836344,5000000000,146.526373967543,1,1.05555840693806e-06,316.448449378526,59,0,-Inf,0,
34.06975,-118.4424,113.661403887905,34.0674,-118.44225,109.278806836344,5000000000,146.075596325088,1,1.04019897014984e-06,311.84380607029,54,0,-Inf,0,
34.06975,-118.44235,113.737878919579,34.0674,-118.44225,109.278806836344,5000000000,142.4027590624,2,1.1167627498372e-06,334.797049776534,42,0,-Inf,0,
34.06975,-118.4423,113.814326769672,34.0674,-118.44225,109.278806836344,5000000000,142.496603388677,2,1.10662826990196e-06,331.758809126196,44,0.0462567409217335,-50.8344787496015,2.54728019492029e-08,
34.06975,-118.44225,113.89078558702,34.0674,-118.44225,109.278806836344,5000000000,142.040193520721,3,1.2592460686734e-06,377.512474154436,54,0.044690831758731,-45.6209069806384,7.8980649993311e-08,
34.06975,-118.4422,113.967247741297,34.0674,-118.44225,109.278806836344,5000000000,135.155098232872,26,1.25264313705558e-06,375.532965054724,46,0.102246922070736,-36.7261398551888,3.20524002800769e-06,
34.06975,-118.44215,114.043705601245,34.0674,-118.44225,109.278806836344,5000000000,117.092321531174,6,1.25496522131546e-06,376.229108402676,21,0.0362076115826342,-29.3320915835713,2.20579325334522e-06,
34.06975,-118.4421,114.120182056911,34.0674,-118.44225,109.278806836344,5000000000,109.102402334649,25,9.46625677122281e-07,283.791238550403,31,0.477834606605942,1.07629022690952,0.37020815008914,
34.06975,-118.44205,114.196631331928,34.0674,-118.44225,109.278806836344,5000000000,94.7724428792317,1,8.71851011216273e-07,261.374357662312,20,0.628135320960523,17.2886597822588,4.46816280853532,
34.06975,-118.442,114.273068685085,34.0674,-118.44225,109.278806836344,5000000000,94.7846626091948,1,8.73078436617065e-07,261.742330540227,18,0.441435398811174,14.1718215815804,2.60699389897357,
34.06975,-118.44195,114.349532262422,34.0674,-118.44225,109.278806836344,5000000000,94.7995413997272,1,8.74575287740717e-07,262.191075217847,15,0.375073992420201,12.7851959947072,1.87636554763958,
34.06975,-118.4419,134.861496459693,34.0674,-118.44225,109.278806836344,5000000000,94.8564003682631,1,8.80319151382732e-07,263.913042217503,3,0.100110986396477,1.44137451765222,0.0200105992791813,
34.06975,-118.44185,134.861493473873,34.0674,-118.44225,109.278806836344,5000000000,94.8762804391159,1,8.82336313797862e-07,264.51777229612,4,0.135712740625347,4.0705073416547,0.0662903956849244,
34.06975,-118.4418,134.861493824981,34.0674,-118.44225,109.278806836344,5000000000,111.892097402895,1,8.84775183942558e-07,265.248927171542,17,0.155646186615227,-11.5232250239245,0.00245900174494579,
34.06975,-118.44175,134.861489882693,34.0674,-118.44225,109.278806836344,5000000000,115.317089440018,1,8.87571179393976e-07,266.087145520479,25,0.145496400092312,-15.2738761978793,0.000906473203405151,
34.0697,-118.4427,150.036779625341,34.0674,-118.44225,109.278806836344,5000000000,102.492922708843,1,8.72882632292263e-07,261.683629880408,4,0.121217929490495,-4.6270499701356,0.00728628422889489,
34.0697,-118.44265,150.03678047657,34.0674,-118.44225,109.278806836344,5000000000,94.7596585895624,1,8.70568724914061e-07,260.989937899912,2,0.109304401127916,1.95359060609717,0.0267776356488175,
34.0697,-118.4426,150.036780848168,34.0674,-118.44225,109.278806836344,5000000000,94.7392361007583,1,8.68524225649736e-07,260.377012440081,5,0.1945532662308,7.06031322137695,0.25381645682629,
34.0697,-118.44255,113.229445841163,34.0674,-118.44225,109.278806836344,5000000000,147.777565656151,1,1.08808393109148e-06,326.199356212217,62,0,-Inf,0,
34.0697,-118.4425,113.402910987847,34.0674,-118.44225,109.278806836344,5000000000,147.425861532176,1,1.07286712687792e-06,321.637473074128,60,0,-Inf,0,
34.0697,-118.44245,113.479364087805,34.0674,-118.44225,109.278806836344,5000000000,147.05391187449,1,1.05767703323914e-06,317.08359756491,58,0,-Inf,0,
34.0697,-118.4424,113.555820524693,34.0674,-118.44225,109.278806836344,5000000000,143.226589943933,2,1.14077609014777e-06,341.99606809303,45,0,-Inf,0,
34.0697,-118.44235,113.632287926041,34.0674,-118.44225,109.278806836344,5000000000,143.303214522661,2,1.13068322765837e-06,338.970304039075,48,7.6939518690163e-05,-87.8866682210078,0,
34.0697,-118.4423,113.70874340646,34.0674,-118.44225,109.278806836344,5000000000,143.429823749154,2,1.12151396346693e-06,336.221427789073,49,0.00335077913846293,-67.9662695858288,2.58740758712899e-12,
34.0697,-118.44225,113.785202222876,34.0674,-118.44225,109.278806836344,5000000000,137.884249646455,24,1.2738911761132e-06,381.902966911488,37,0.00380173589571238,-59.9696093076281,2.09978200470532e-11,
34.0697,-118.4422,113.861656746827,34.0674,-118.44225,109.278806836344,5000000000,134.678845099542,20,1.27083871724136e-06,380.987862763355,33,0.0168624817435626,-48.3484041355888,6.00035739237661e-09,
34.0697,-118.44215,113.938122237101,34.0674,-118.44225,109.278806836344,5000000000,117.807087378181,8,1.27334829797908e-06,381.740216141266,29,0.00979691459239978,-41.9265147925414,8.88590562693234e-09,
34.0697,-118.4421,114.01458343491,34.0674,-118.44225,109.278806836344,5000000000,106.633357779696,3,8.66323516940735e-07,259.717256566868,24,0.548863220388297,4.29255770459193,0.855542329350232,
34.0697,-118.44205,114.091040339321,34.0674,-118.44225,109.278806836344,5000000000,94.586593908662,1,8.53394475448529e-07,255.841227438335,15,0.446763929113924,13.8553513086073,2.54829780880921,
34.0697,-118.442,114.167485320941,34.0674,-118.44225,109.278806836344,5000000000,94.5993460696969,1,8.54648303989593e-07,256.217115778571,19,0.557338482690386,15.7573149331243,3.66609462911869,
34.0697,-118.44195,114.243948898278,34.0674,-118.44225,109.278806836344,5000000000,94.6148712731907,1,8.56177272768667e-07,256.675489087055,12,0.310095215390127,10.7304705685022,1.09607607364048,
34.0697,-118.4419,134.861484843306,34.0674,-118.44225,109.278806836344,5000000000,94.6742516850788,1,8.62050515502771e-07,258.436242962743,3,0.155285886341294,4.7956045691544,0.101311970398434,
34.0697,-118.44185,134.861485672183,34.0674,-118.44225,109.278806836344,5000000000,102.130364614726,1,8.64112304557523e-07,259.054351771344,5,0.234289595245099,0.946385219135329,0.0952582038422908,
34.0697,-118.4418,134.861482207663,34.0674,-118.44225,109.278806836344,5000000000,111.749656427195,1,8.66598640405756e-07,259.7997365067,14,0.18470490874963,-10.6559846034772,0.00422568159493147,
34.0697,-118.44175,134.861482080072,34.0674,-118.44225,109.278806836344,5000000000,121.848546847598,26,1.04372819702823e-06,312.901841671003,39,0.189132165335139,-19.2795619363569,0.000609056327501803,
34.06965,-118.4427,150.03678429313,34.0674,-118.44225,109.278806836344,5000000000,102.475416842072,1,8.54855887894917e-07,256.27934786779,5,0.173127568077306,-2.08287809013623,0.0265228981215093,
34.06965,-118.44265,150.036781327799,34.0674,-118.44225,109.278806836344,5000000000,94.577409853689,1,8.52492612773017e-07,255.570855810065,3,0.179257128181344,5.84792097724132,0.168028612635749,
34.06965,-118.4426,150.036785515957,34.0674,-118.44225,109.278806836344,5000000000,94.5561099712257,1,8.50404657765268e-07,254.944902646098,6,0.253212902799673,8.89629603795774,0.582344342253639,
34.06965,-118.44255,150.036785407923,34.0674,-118.44225,109.278806836344,5000000000,94.5375651727745,1,8.48590939179209e-07,254.401163493064,7,0.318689141973971,11.0413349166517,1.19586848368972,
34.06965,-118.4425,150.036773381755,34.0674,-118.44225,109.278806836344,5000000000,94.5218112656513,1,8.47053214530291e-07,253.940165240837,7,0.312802396232092,10.7960893762439,1.12121499729921,
34.06965,-118.44245,150.03676468879,34.0674,-118.44225,109.278806836344,5000000000,94.5088790697243,1,8.45792997341593e-07,253.562361632224,10,0.393182362348041,12.692964958199,1.95381850123169,
34.06965,-118.4424,150.036759333685,34.0674,-118.44225,109.278806836344,5000000000,94.4987940117763,1,8.4481152950033e-07,253.268124975643,14,0.476040704676304,14.4700953214094,2.87637820728223,
34.06965,-118.44235,150.036757313646,34.0674,-118.44225,109.278806836344,5000000000,94.4915760436188,1,8.44109783331378e-07,253.057746766761,11,0.356706028018708,11.8559124881725,1.56110482107458,
34.06965,-118.4423,150.036754817702,34.0674,-118.44225,109.278806836344,5000000000,94.487239490392,1,8.43688454771575e-07,252.931435642192,9,0.300589756992207,10.3585527436436,0.986450354654034,
34.06965,-118.44225,150.036759472452,34.0674,-118.44225,109.278806836344,5000000000,94.4857930402205,1,8.43547968102432e-07,252.889318798334,10,0.457668315335422,14.0436802200499,2.65868892441983,
34.06965,-118.4422,150.036767462268,34.0674,-118.44225,109.278806836344,5000000000,94.4872395603647,1,8.43688461568251e-07,252.931437679784,9,0.299114240285415,10.3219436646845,0.97345502689484,
